S.No,item,itemLabel
378,http://www.wikidata.org/entity/Q61054384,Ashok Laxmanrao Kukade
379,http://www.wikidata.org/entity/Q122853736,Q122853736
380,http://www.wikidata.org/entity/Q83841843,Rathin Datta
381,http://www.wikidata.org/entity/Q64509748,Swarup Sarkar
382,http://www.wikidata.org/entity/Q48975802,Nabakumar Basu
383,http://www.wikidata.org/entity/Q72146155,Gordhandas Bhagwandas Narottamdas
384,http://www.wikidata.org/entity/Q278748,Charaka
385,http://www.wikidata.org/entity/Q105080301,Dilip Kumar Singh
386,http://www.wikidata.org/entity/Q4746535,Amir Chand
387,http://www.wikidata.org/entity/Q110597809,Dr. K. M. Saifullah
388,http://www.wikidata.org/entity/Q6114669,Jack Preger
389,http://www.wikidata.org/entity/Q6323647,K. N. Kesari
390,http://www.wikidata.org/entity/Q7117146,P. Brahmayya Sastry
391,http://www.wikidata.org/entity/Q7124235,Sripada Pinakapani
392,http://www.wikidata.org/entity/Q863536,Binayak Sen
393,http://www.wikidata.org/entity/Q3349646,Anukulchandra Chakraborty
394,http://www.wikidata.org/entity/Q17306215,M. R. Rajagopal
395,http://www.wikidata.org/entity/Q6712223,M.L. Kulkarni
396,http://www.wikidata.org/entity/Q7117375,P. K. Warrier
397,http://www.wikidata.org/entity/Q7461261,Shah Faesal
398,http://www.wikidata.org/entity/Q19664597,Om Prakash Upadhyaya
399,http://www.wikidata.org/entity/Q3389105,Ami Bera
400,http://www.wikidata.org/entity/Q15132653,Y. Radhakrishnamurthy
401,http://www.wikidata.org/entity/Q4690369,Afsar Maudoodi
402,http://www.wikidata.org/entity/Q4699893,Ajmal Ameer
403,http://www.wikidata.org/entity/Q4834177,B. Ramana Rao
404,http://www.wikidata.org/entity/Q16190122,Pulin Bihari Baske
405,http://www.wikidata.org/entity/Q27917316,Madan Kataria
406,http://www.wikidata.org/entity/Q18029936,Nilim Kumar
407,http://www.wikidata.org/entity/Q7288445,Ram Chandra Dome
408,http://www.wikidata.org/entity/Q7686934,Tarun Mandal
409,http://www.wikidata.org/entity/Q19561084,Rajesh Kotecha
410,http://www.wikidata.org/entity/Q19895800,Amar Prasad Ray
411,http://www.wikidata.org/entity/Q1243958,Hanumappa Sudarshan
412,http://www.wikidata.org/entity/Q2652239,Atraja
413,http://www.wikidata.org/entity/Q4648296,A. R. Menon
414,http://www.wikidata.org/entity/Q16345836,Phanindra Krishna Gupta
415,http://www.wikidata.org/entity/Q16844432,Manoj K Jain
416,http://www.wikidata.org/entity/Q17199281,Ghanashyama Mishra
417,http://www.wikidata.org/entity/Q7530461,Sirkazhi G. Sivachidambaram
418,http://www.wikidata.org/entity/Q7668680,T. S. S. Rajan
